δύσοισθ̓	δύσοιστος	ADJ	number=PLURAL|gender=NEUTER|case=NOMINATIVE	
ἅπαθον	πάσχω	VB	person=PERSON_1|number=SINGULAR|mood=INDICATIVE|voice=ACTIVE	
πῶς	πῶς	ADV	_	
ταῦτα	οὗτος	ADJ	number=PLURAL|gender=NEUTER|case=ACCUSATIVE	
τούτοις	οὗτος	ADJ	number=PLURAL|gender=NEUTER|case=DATIVE	
οὐκ	οὐ	ADV	_	
ἐναντίως	ἐναντίος	ADV	_	
λέγεις	λέγω	VB	person=PERSON_2|number=SINGULAR|tense=PR|mood=INDICATIVE|voice=ACTIVE	
καὶ	καί	CONJ	_	
ζῶν	ζέω	VB	number=SINGULAR|tense=PR|mood=PARTICIPLE|voice=ACTIVE|gender=MASCULINE|case=NOMINATIVE	
με	ἐγώ	PRON	number=SINGULAR|gender=FEMININE|case=ACCUSATIVE	
δαίσεις	δαίνυμι	VB	person=PERSON_2|number=SINGULAR|tense=FUTURE|mood=INDICATIVE|voice=ACTIVE	
οὐ	οὐδέ		_	
δὲ	δέ		_	
πρὸς	πρός	PREP	_	
βωμῷ	βωμός	NN	number=SINGULAR|gender=MASCULINE|case=DATIVE	
σφαγείς	σφάζω	VB	number=SINGULAR|mood=PARTICIPLE|voice=PASSIVE|gender=MASCULINE|case=NOMINATIVE	
στέργω	στέργω	VB	person=PERSON_1|number=SINGULAR|tense=PR|mood=INDICATIVE|voice=ACTIVE	
γάρ	γάρ		_	
ἀνδρὸς	ἀνήρ	NN	number=SINGULAR|gender=MASCULINE|case=GENITIVE	
φιτυποίμενος	φιτυποίμην	NN	number=SINGULAR|gender=MASCULINE|case=GENITIVE	
δίκην	δίκη	NN	number=SINGULAR|gender=FEMININE|case=ACCUSATIVE	
τὸ	ὁ		number=SINGULAR|gender=NEUTER|case=ACCUSATIVE	
τῶν	ὁ		number=PLURAL|gender=MASCULINE|case=GENITIVE	
δικαίων	δίκαιος	ADJ	number=PLURAL|gender=MASCULINE|case=GENITIVE	
τῶνδ̓	ὅδε	PRON	number=PLURAL|gender=MASCULINE|case=GENITIVE	
ἀπένθητον	ἀπένθητος	ADJ	number=SINGULAR|gender=NEUTER|case=ACCUSATIVE	
γένος	γένος	NN	number=SINGULAR|gender=NEUTER|case=ACCUSATIVE	
θυμὸν	θυμός	NN	number=SINGULAR|gender=MASCULINE|case=ACCUSATIVE	
ἄιε	ἀίω	VB	person=PERSON_2|number=SINGULAR|tense=PR|mood=IMPERATIVE|voice=ACTIVE	
μᾶτερ	μήτηρ	NN	number=SINGULAR|gender=FEMININE|case=VOCATIVE	
Νύξ	νύξ	NN	number=SINGULAR|gender=FEMININE|case=VOCATIVE	
νικήσω	νικάω	VB	person=PERSON_1|number=SINGULAR|tense=FUTURE|mood=INDICATIVE|voice=ACTIVE	
δ̓	δέ		_	
ἐγώ	ἐγώ	PRON	number=SINGULAR|gender=MASCULINE|case=NOMINATIVE	
ἴτε	εἶμι	VB	person=PERSON_2|number=PLURAL|tense=PR|mood=IMPERATIVE|voice=ACTIVE	
καὶ	καί	CONJ	_	
σφαγίων	σφάγιον	NN	number=PLURAL|gender=NEUTER|case=GENITIVE	
τῶνδ̓	ὅδε	PRON	number=PLURAL|gender=NEUTER|case=GENITIVE	
ὑπὸ	ὑπό	PREP	_	
σεμνῶν	σεμνός	ADJ	number=PLURAL|gender=NEUTER|case=GENITIVE	
κατὰ	κατά	PREP	_	
γῆς	γῆ	NN	number=SINGULAR|gender=FEMININE|case=GENITIVE	
σύμεναι	σεύω	VB	number=PLURAL|mood=PARTICIPLE|gender=FEMININE|case=NOMINATIVE	
τὸ	ὁ		number=SINGULAR|gender=NEUTER|case=ACCUSATIVE	
μὲν	μέν		_	
ἀτηρὸν	ἀτηρός	ADJ	number=SINGULAR|gender=NEUTER|case=ACCUSATIVE	
χώρας	χώρα	NN	number=SINGULAR|gender=FEMININE|case=GENITIVE	
κατέχειν	κατέχω	VB	tense=PR|mood=INFINITIVE|voice=ACTIVE	
τὸ	ὁ		number=SINGULAR|gender=NEUTER|case=ACCUSATIVE	
δὲ	δέ		_	
κερδαλέον	κερδαλέος	ADJ	number=SINGULAR|gender=NEUTER|case=ACCUSATIVE	
πέμπειν	πέμπω	VB	tense=PR|mood=INFINITIVE|voice=ACTIVE	
πόλεως	πόλις	NN	number=SINGULAR|gender=FEMININE|case=GENITIVE	
ἐπὶ	ἐπί	PREP	_	
νίκῃ	νίκη	NN	number=SINGULAR|gender=FEMININE|case=DATIVE	
αἰτίαν	αἰτία	NN	number=SINGULAR|gender=FEMININE|case=ACCUSATIVE	
δ̓	δέ		_	
ἔχω	ἔχω	VB	person=PERSON_1|number=SINGULAR|tense=PR|mood=INDICATIVE|voice=ACTIVE	
τῆς	ὁ		number=SINGULAR|gender=FEMININE|case=GENITIVE	
τοῦδε	ὅδε	PRON	number=SINGULAR|gender=MASCULINE|case=GENITIVE	
μητρὸς	μήτηρ	NN	number=SINGULAR|gender=FEMININE|case=GENITIVE	
τοῦ	ὁ		number=SINGULAR|gender=MASCULINE|case=GENITIVE	
φόνου	φόνος	NN	number=SINGULAR|gender=MASCULINE|case=GENITIVE	
Παλλὰς	παλλάς	NN	number=SINGULAR|gender=FEMININE|case=NOMINATIVE	
προναία	πρόναος	ADJ	number=SINGULAR|gender=FEMININE|case=NOMINATIVE	
δ̓	δέ		_	
ἐν	ἐν	PREP	_	
λόγοις	λόγος	NN	number=PLURAL|gender=MASCULINE|case=DATIVE	
πρεσβεύεται	πρεσβεύω	VB	person=PERSON_3|number=SINGULAR|tense=PR|mood=INDICATIVE	
ἆρα	ἆρα	PRON	_	
φρονοῦσιν	φρονέω	VB	person=PERSON_3|number=PLURAL|tense=PR|mood=INDICATIVE|voice=ACTIVE	
γλώσσης	γλῶσσα	NN	number=SINGULAR|gender=FEMININE|case=GENITIVE	
ἀγαθῆς	ἀγαθός	ADJ	number=SINGULAR|gender=FEMININE|case=GENITIVE	
ὁδὸν	ὁδός	NN	number=SINGULAR|gender=MASCULINE|case=ACCUSATIVE	
εὑρίσκειν	εὑρίσκω	VB	tense=PR|mood=INFINITIVE|voice=ACTIVE	
τὸ	ὁ		number=SINGULAR|gender=NEUTER|case=ACCUSATIVE	
μήτ̓	μήτε		_	
ἄναρχον	ἄναρχος	ADJ	number=SINGULAR|gender=NEUTER|case=ACCUSATIVE	
μήτε	μήτε		_	
δεσποτούμενον	δεσποτέω	VB	number=SINGULAR|tense=PR|mood=PARTICIPLE|gender=NEUTER|case=ACCUSATIVE	
ἀστοῖς	ἀστός	NN	number=PLURAL|gender=MASCULINE|case=DATIVE	
περιστέλλουσι	περιστέλλω	VB	number=PLURAL|tense=PR|mood=PARTICIPLE|voice=ACTIVE|gender=MASCULINE|case=DATIVE	
βουλεύω	βουλεύω	VB	person=PERSON_1|number=SINGULAR|tense=PR|mood=INDICATIVE|voice=ACTIVE	
σέβειν	σέβω	VB	tense=PR|mood=INFINITIVE|voice=ACTIVE	
καὶ	καί	CONJ	_	
μὴ	μή	CONJ	_	
τὸ	ὁ		number=SINGULAR|gender=NEUTER|case=ACCUSATIVE	
δεινὸν	δεινός	ADJ	number=SINGULAR|gender=NEUTER|case=ACCUSATIVE	
πᾶν	πᾶς	ADJ	number=SINGULAR|gender=NEUTER|case=ACCUSATIVE	
πόλεως	πόλις	NN	number=SINGULAR|gender=FEMININE|case=GENITIVE	
ἔξω	ἔξω	ADV	_	
βαλεῖν	βάλλω	VB	mood=INFINITIVE|voice=ACTIVE	
οὐκ	οὐ	ADV	_	
ἂν	ἄν		_	
γένοιθ̓	γίγνομαι	VB	person=PERSON_3|number=SINGULAR	
ὅμαιμος	ὅμαιμος	ADJ	number=SINGULAR|gender=MASCULINE|case=NOMINATIVE	
αὐθέντης	αὐθέντης	ADJ	number=PLURAL|gender=MASCULINE|case=NOMINATIVE	
φόνος	φόνος	NN	number=SINGULAR|gender=MASCULINE|case=NOMINATIVE	
τοιόνδε	τοιόσδε	PRON	number=SINGULAR|gender=NEUTER|case=ACCUSATIVE	
τοι	τοι		_	
ταρβοῦντες	ταρβέω	VB	number=PLURAL|tense=PR|mood=PARTICIPLE|voice=ACTIVE|gender=MASCULINE|case=NOMINATIVE	
ἐνδίκως	ἔνδικος	ADV	_	
σέβας	σέβας	NN	number=SINGULAR|gender=NEUTER|case=ACCUSATIVE	
ἔρυμά	ἔρυμα	NN	number=SINGULAR|gender=NEUTER|case=ACCUSATIVE	
τε	τε		_	
χώρας	χώρα	NN	number=SINGULAR|gender=FEMININE|case=GENITIVE	
καὶ	καί	CONJ	_	
πόλεως	πόλις	NN	number=SINGULAR|gender=FEMININE|case=GENITIVE	
σωτήριον	σωτήριος	ADJ	number=SINGULAR|gender=NEUTER|case=ACCUSATIVE	
ἔχοιτ̓	ἔχω	VB	person=PERSON_2|number=PLURAL|tense=PR|voice=ACTIVE	
ἄν	ἄν		_	
οἷον	οἷος	ADJ	number=SINGULAR|gender=NEUTER|case=ACCUSATIVE	
οὔτις	οὔτις	ADJ	number=SINGULAR|gender=MASCULINE|case=NOMINATIVE	
ἀνθρώπων	ἄνθρωπος	NN	number=PLURAL|gender=MASCULINE|case=GENITIVE	
ἔχει	ἔχω	VB	person=PERSON_3|number=SINGULAR|tense=PR|mood=INDICATIVE|voice=ACTIVE	
οὔ	οὔτε	ADV	_	
τ̓	τε		_	
ἐν	ἐν	PREP	_	
Σκύθῃσιν	Σκύθης	NN	number=PLURAL|gender=MASCULINE|case=DATIVE	
οὔ	οὔτε	ADV	_	
τε	τε		_	
Πέλοπος	Πέλοψ	NN	number=SINGULAR|gender=MASCULINE|case=GENITIVE	
ἐν	ἐν	PREP	_	
τόποις	τόπος	NN	number=PLURAL|gender=MASCULINE|case=DATIVE	
σύ	σύ	PRON	number=SINGULAR|case=NOMINATIVE	
τοι	τοι		_	
παλαιὰς	παλαιός	ADJ	number=PLURAL|gender=FEMININE|case=ACCUSATIVE	
διανομὰς	διανομή	NN	number=PLURAL|gender=FEMININE|case=ACCUSATIVE	
καταφθίσας	καταφθίω	VB	number=SINGULAR|mood=PARTICIPLE|voice=ACTIVE|gender=MASCULINE|case=NOMINATIVE	
οἴνῳ	οἶνος	NN	number=SINGULAR|gender=MASCULINE|case=DATIVE	
παρηπάτησας	παραπατάω	VB	person=PERSON_2|number=SINGULAR|mood=INDICATIVE|voice=ACTIVE	
ἀρχαίας	ἀρχαῖος	ADJ	number=PLURAL|gender=FEMININE|case=ACCUSATIVE	
θεάς	θεά	NN	number=PLURAL|gender=FEMININE|case=ACCUSATIVE	
ἦ	ἦ	ADV	_	
τάδ̓	ὅδε	PRON	number=PLURAL|gender=NEUTER|case=ACCUSATIVE	
ἀκούετε	ἀκούω	VB	person=PERSON_2|number=PLURAL|tense=PR|mood=INDICATIVE|voice=ACTIVE	
πόλεως	πόλις	NN	number=SINGULAR|gender=FEMININE|case=GENITIVE	
φρούριον	φρούριον	NN	number=SINGULAR|gender=NEUTER|case=VOCATIVE	
οἷ̓	οἷος	ADJ	number=PLURAL|gender=NEUTER|case=ACCUSATIVE	
ἐπικραίνει	ἐπικραίνω	VB	person=PERSON_3|number=SINGULAR|tense=PR|mood=INDICATIVE|voice=ACTIVE	
καὶ	καί	CONJ	_	
γὰρ	γάρ		_	
κτανεῖν	κτείνω	VB	mood=INFINITIVE|voice=ACTIVE	
σ̓	σύ	PRON	number=SINGULAR|gender=MASCULINE|case=ACCUSATIVE	
ἔπεισα	πείθω	VB	person=PERSON_1|number=SINGULAR|mood=INDICATIVE|voice=ACTIVE	
μητρῷον	μητρῷος	ADJ	number=SINGULAR|gender=NEUTER|case=ACCUSATIVE	
δέμας	δέμας	NN	number=SINGULAR|gender=NEUTER|case=ACCUSATIVE	
δίδωσι	δίδωμι	VB	person=PERSON_3|number=SINGULAR|tense=PR|mood=INDICATIVE|voice=ACTIVE	
δ̓	δέ		_	
ἣ	ὅς	PRON	number=SINGULAR|gender=FEMININE|case=NOMINATIVE	
γενέθλιον	γενέθλιος	ADJ	number=SINGULAR|gender=FEMININE|case=ACCUSATIVE	
δόσιν	δόσις	NN	number=SINGULAR|gender=FEMININE|case=ACCUSATIVE	
Φοίβῳ	Φοῖβος	NN	number=SINGULAR|gender=MASCULINE|case=DATIVE	
πνέω	πνέω	VB	person=PERSON_1|number=SINGULAR|tense=PR|mood=INDICATIVE|voice=ACTIVE	
τοι	τοι		_	
μένος	μένος	NN	number=SINGULAR|gender=NEUTER|case=ACCUSATIVE	
ἅπαντά	ἅπας	ADJ	number=SINGULAR|gender=MASCULINE|case=ACCUSATIVE	
τε	τε		_	
κότον	κότος	NN	number=SINGULAR|gender=MASCULINE|case=ACCUSATIVE	
ἐκ	ἐκ	PREP	_	
δ̓	δέ		_	
ὀμμάτων	ὄμμα	NN	number=PLURAL|gender=NEUTER|case=GENITIVE	
λείβουσι	λείβω	VB	person=PERSON_3|number=PLURAL|tense=PR|mood=INDICATIVE|voice=ACTIVE	
δυσφιλῆ	δυσφιλής	ADJ	number=SINGULAR|gender=FEMININE|case=ACCUSATIVE	
λίβα	λίψ	NN	number=SINGULAR|gender=FEMININE|case=ACCUSATIVE	
ἐκ	ἐκ	PREP	_	
τῶν	ὁ		number=PLURAL|gender=NEUTER|case=GENITIVE	
φοβερῶν	φοβερός	ADJ	number=PLURAL|gender=NEUTER|case=GENITIVE	
τῶνδε	ὅδε	PRON	number=PLURAL|gender=NEUTER|case=GENITIVE	
προσώπων	πρόσωπον	NN	number=PLURAL|gender=NEUTER|case=GENITIVE	
μέγα	μέγας	ADJ	number=SINGULAR|gender=NEUTER|case=ACCUSATIVE	
κέρδος	κέρδος	NN	number=SINGULAR|gender=NEUTER|case=ACCUSATIVE	
ὁρῶ	ὁράω	VB	person=PERSON_1|number=SINGULAR|tense=PR|mood=INDICATIVE|voice=ACTIVE	
τοῖσδε	ὅδε	PRON	number=PLURAL|gender=MASCULINE|case=DATIVE	
πολίταις	πολίτης	NN	number=PLURAL|gender=MASCULINE|case=DATIVE	
ὀρθουμένων	ὀρθόω	VB	number=PLURAL|tense=PR|mood=PARTICIPLE|gender=NEUTER|case=GENITIVE	
δέ	δέ		_	
καὶ	καί	CONJ	_	
πόλιν	πόλις	NN	number=SINGULAR|gender=FEMININE|case=ACCUSATIVE	
τὴν	ὁ		number=SINGULAR|gender=FEMININE|case=ACCUSATIVE	
Παλλάδος	παλλάς	NN	number=SINGULAR|gender=FEMININE|case=GENITIVE	
τιμῶσιν	τιμάω	VB	number=PLURAL|tense=PR|mood=PARTICIPLE|voice=ACTIVE|gender=MASCULINE|case=DATIVE	
αἰεὶ	ἀεί	ADV	_	
τήνδε	ὅδε	PRON	number=SINGULAR|gender=FEMININE|case=ACCUSATIVE	
συμμάχῳ	σύμμαχος	ADJ	number=SINGULAR|gender=NEUTER|case=DATIVE	
δορί	δόρυ	NN	number=SINGULAR|gender=NEUTER|case=DATIVE	
αὐτοῖσιν	αὐτός	ADJ	number=PLURAL|gender=MASCULINE|case=DATIVE	
ἡμεῖς	ἐγώ	PRON	number=PLURAL|gender=MASCULINE|case=NOMINATIVE	
ἐσμεν	εἰμί	VB	person=PERSON_1|number=PLURAL|tense=PR|mood=INDICATIVE|voice=ACTIVE	
εὐμενέστεροι	εὐμενής	ADJ	number=PLURAL|gender=MASCULINE|case=NOMINATIVE|degree=COMPARATIVE	
ἀνδροκμῆτας	ἀνδροκμής	NN	number=PLURAL|gender=FEMININE|case=ACCUSATIVE	
δ̓	δέ		_	
ἀώρ			_	
ους	ἄωρος	ADJ	number=PLURAL|gender=FEMININE|case=ACCUSATIVE	
ἀπεννέπω	ἀπενέπω	VB	person=PERSON_1|number=SINGULAR|tense=PR|mood=INDICATIVE|voice=ACTIVE	
τύχας	τύχη	NN	number=PLURAL|gender=FEMININE|case=ACCUSATIVE	
νεανίδων	νεᾶνις	NN	number=PLURAL|gender=FEMININE|case=GENITIVE	
τ̓	τε		_	
ἐπηράτων	ἐπήρατος	ADJ	number=PLURAL|gender=FEMININE|case=GENITIVE	
ἀνδροτυχεῖς	ἀνδροτυχής	ADJ	number=SINGULAR|gender=MASCULINE|case=ACCUSATIVE	
βιότους	βίοτος	NN	number=PLURAL|gender=MASCULINE|case=ACCUSATIVE	
δότε	δίδωμι	VB	person=PERSON_2|number=PLURAL|mood=INDICATIVE|voice=ACTIVE	
κύρἰ	κύριος	ADJ	number=PLURAL|gender=NEUTER|case=ACCUSATIVE	
ἔχοντες	ἔχω	VB	number=PLURAL|tense=PR|mood=PARTICIPLE|voice=ACTIVE|gender=MASCULINE|case=VOCATIVE	
θεαί	θεά	NN	number=PLURAL|gender=FEMININE|case=VOCATIVE	
τ̓	τε		_	
ὦ	ὦ		_	
Μοῖραι	μοῖρα	NN	number=PLURAL|gender=FEMININE|case=VOCATIVE	
ματροκασιγνῆται	ματροκασιγνήτης	ADJ	number=PLURAL|gender=FEMININE|case=VOCATIVE	
δαίμονες	δαίμων	NN	number=PLURAL|gender=FEMININE|case=VOCATIVE	
ὀρθονόμοι	ὀρθονόμος	ADJ	number=PLURAL|gender=FEMININE|case=VOCATIVE	
παντὶ	πᾶς	ADJ	number=SINGULAR|gender=MASCULINE|case=DATIVE	
δόμῳ	δόμος	NN	number=SINGULAR|gender=MASCULINE|case=DATIVE	
μετάκοινοι	μετάκοινος	ADJ	number=PLURAL|gender=FEMININE|case=VOCATIVE	
παντὶ	πᾶς	ADJ	number=SINGULAR|gender=MASCULINE|case=DATIVE	
χρόνῳ	χρόνος	NN	number=SINGULAR|gender=MASCULINE|case=DATIVE	
δ̓	δέ		_	
ἐπιβριθεῖς	ἐπιβριθής	ADJ	number=PLURAL|gender=FEMININE|case=VOCATIVE	
ἐνδίκοις	ἔνδικος	ADJ	number=PLURAL|gender=FEMININE|case=DATIVE	
ὁμιλίαις	ὁμιλία	NN	number=PLURAL|gender=FEMININE|case=DATIVE	
πάντᾳ	πάντῃ	ADV	_	
τιμιώταται	τίμιος	ADJ	number=PLURAL|gender=FEMININE|case=VOCATIVE|degree=SUPERLATIVE	
θεῶν	θεός	NN	number=PLURAL|gender=MASCULINE|case=GENITIVE	
ἐφεστίῳ	ἐφέστιος	ADJ	number=SINGULAR|gender=NEUTER|case=DATIVE	
δὲ	δέ		_	
μάντις	μάντις	NN	number=SINGULAR|gender=MASCULINE|case=NOMINATIVE	
ὢν	εἰμί	VB	number=SINGULAR|tense=PR|mood=PARTICIPLE|voice=ACTIVE|gender=MASCULINE|case=NOMINATIVE	
μιάσματι	μίασμα	NN	number=SINGULAR|gender=NEUTER|case=DATIVE	
μυχὸν	μυχός	NN	number=SINGULAR|gender=MASCULINE|case=ACCUSATIVE	
ἐχράνατ̓	χραίνω	VB	person=PERSON_3|number=SINGULAR|mood=INDICATIVE	
αὐτόσσυτος	αὐτόσσυτος	ADJ	number=SINGULAR|gender=MASCULINE|case=NOMINATIVE	
αὐτόκλητος	αὐτόκλητος	ADJ	number=SINGULAR|gender=MASCULINE|case=NOMINATIVE	
παρὰ	παρά	PREP	_	
νόμον	νόμος	NN	number=SINGULAR|gender=MASCULINE|case=ACCUSATIVE	
θεῶν	θεός	NN	number=PLURAL|gender=MASCULINE|case=GENITIVE	
βρότεα	βρότεος	ADJ	number=PLURAL|gender=NEUTER|case=ACCUSATIVE	
μὲν	μέν		_	
τίων	τίω	VB	number=SINGULAR|tense=PR|mood=PARTICIPLE|voice=ACTIVE|gender=MASCULINE|case=NOMINATIVE	
παλαιγενεῖς	παλαιγενής	ADJ	number=PLURAL|gender=FEMININE|case=ACCUSATIVE	
δὲ	δέ		_	
μοίρας	μοῖρα	NN	number=PLURAL|gender=FEMININE|case=ACCUSATIVE	
φθίσας	φθίω	VB	number=SINGULAR|mood=PARTICIPLE|voice=ACTIVE|gender=MASCULINE|case=NOMINATIVE	
ἦ	ἦ	ADV	_	
καὶ	καί	CONJ	_	
τοιαύτας	τοιοῦτος	ADJ	number=PLURAL|gender=FEMININE|case=ACCUSATIVE	
τῷδ̓	ὅδε	PRON	number=SINGULAR|gender=MASCULINE|case=DATIVE	
ἐπιρροιζεῖς	ἐπιρροιζέω	VB	person=PERSON_2|number=SINGULAR|tense=PR|mood=INDICATIVE|voice=ACTIVE	
φυγάς	φυγή	NN	number=PLURAL|gender=FEMININE|case=ACCUSATIVE	
θανὼν	θνήσκω	VB	number=SINGULAR|mood=PARTICIPLE|voice=ACTIVE|gender=MASCULINE|case=NOMINATIVE	
δ̓	δέ		_	
οὐκ	οὐ	ADV	_	
ἄγαν	ἄγαν	ADV	_	
ἐλεύθερος	ἐλεύθερος	ADJ	number=SINGULAR|gender=MASCULINE|case=NOMINATIVE	
παντὶ	πᾶς	ADJ	number=SINGULAR|gender=NEUTER|case=DATIVE	
μέσῳ	μέσος	ADJ	number=SINGULAR|gender=NEUTER|case=DATIVE	
τὸ	ὁ		number=SINGULAR|gender=NEUTER|case=ACCUSATIVE	
κράτος	κράτος	NN	number=SINGULAR|gender=NEUTER|case=ACCUSATIVE	
θεὸς	θεός	NN	number=SINGULAR|gender=MASCULINE|case=NOMINATIVE	
ὤπασεν	ὀπάζω	VB	person=PERSON_3|number=SINGULAR|mood=INDICATIVE|voice=ACTIVE	
ἄλλ̓	ἄλλος	ADJ	number=SINGULAR|gender=NEUTER|case=ACCUSATIVE	
ἄλλᾳ	ἄλλῃ	ADV	_	
δ̓	δέ		_	
ἐφορεύει	ἐφορεύω	VB	person=PERSON_3|number=SINGULAR|tense=PR|mood=INDICATIVE|voice=ACTIVE	
ὕπνῳ	ὕπνος	NN	number=SINGULAR|gender=MASCULINE|case=DATIVE	
πεσοῦσαι	πίπτω	VB	number=PLURAL|mood=PARTICIPLE|voice=ACTIVE|gender=FEMININE|case=NOMINATIVE	
δ̓	δέ		_	
αἱ	ὁ		number=PLURAL|gender=FEMININE|case=NOMINATIVE	
κατάπτυστοι	κατάπτυστος	ADJ	number=PLURAL|gender=MASCULINE|case=NOMINATIVE	
κόραι	κόρη	NN	number=PLURAL|gender=FEMININE|case=NOMINATIVE	
γραῖαι	γραῖα	NN	number=PLURAL|gender=FEMININE|case=NOMINATIVE	
παλαιαὶ	παλαιός	ADJ	number=PLURAL|gender=FEMININE|case=NOMINATIVE	
παῖδες	παῖς	NN	number=PLURAL|gender=FEMININE|case=NOMINATIVE	
αἷς	ὅς	PRON	number=PLURAL|gender=FEMININE|case=DATIVE	
οὐ	οὐ	ADV	_	
μείγνυται	μίγνυμι	VB	person=PERSON_3|number=SINGULAR|tense=PR|mood=INDICATIVE	
θεῶν	θεός	NN	number=PLURAL|gender=MASCULINE|case=GENITIVE	
τις	τις	PRON	number=SINGULAR|gender=MASCULINE|case=NOMINATIVE	
οὐ	οὐδέ		_	
δ̓	δέ		_	
ἄνθρωπος	ἄνθρωπος	NN	number=SINGULAR|gender=MASCULINE|case=NOMINATIVE	
οὐ	οὐδέ		_	
δὲ	δέ		_	
θήρ	θήρ	NN	number=SINGULAR|gender=MASCULINE|case=NOMINATIVE	
ποτε	ποτέ		_	
μη	μηδέ		_	
δέ	δέ		_	
τις	τις	PRON	number=SINGULAR|gender=MASCULINE|case=NOMINATIVE	
κικλῃσκέτω	κικλήσκω	VB	person=PERSON_3|number=SINGULAR|tense=PR|mood=IMPERATIVE|voice=ACTIVE	
ξυμφορᾷ	συμφορά	NN	number=SINGULAR|gender=FEMININE|case=DATIVE	
τετυμμένος	τύπτω	VB	number=SINGULAR|tense=PERF|mood=PARTICIPLE|gender=MASCULINE|case=NOMINATIVE	
τοῦτ̓	οὗτος	ADJ	number=SINGULAR|gender=NEUTER|case=ACCUSATIVE	
ἔπος	ἔπος	NN	number=SINGULAR|gender=NEUTER|case=ACCUSATIVE	
θροούμενος	θροέω	VB	number=SINGULAR|tense=PR|mood=PARTICIPLE|gender=MASCULINE|case=NOMINATIVE	
ὦ	ὦ		_	
δίκα	δίκη	NN	number=SINGULAR|gender=FEMININE|case=VOCATIVE	
ὦ	ὦ		_	
θρόνοι	θρόνος	NN	number=PLURAL|gender=MASCULINE|case=VOCATIVE	
τ̓	τε		_	
Ἐρινύων	Ἐρινύς	NN	number=PLURAL|gender=FEMININE|case=GENITIVE	
ἔξω	ἔξω	PREP	_	
κελεύω	κελεύω	VB	person=PERSON_1|number=SINGULAR|tense=PR|mood=INDICATIVE|voice=ACTIVE	
τῶνδε	ὅδε	PRON	number=PLURAL|gender=NEUTER|case=GENITIVE	
δωμάτων	δῶμα	NN	number=PLURAL|gender=NEUTER|case=GENITIVE	
τάχος	τάχος	NN	number=SINGULAR|gender=NEUTER|case=ACCUSATIVE	
χωρεῖτ̓	χωρέω	VB	person=PERSON_2|number=PLURAL|tense=PR|mood=IMPERATIVE|voice=ACTIVE	
ἀπαλλάσσεσθε	ἀπαλλάσσω	VB	person=PERSON_2|number=PLURAL|tense=PR|mood=IMPERATIVE	
μαντικῶν	μαντικός	ADJ	number=PLURAL|gender=MASCULINE|case=GENITIVE	
μυχῶν	μυχός	NN	number=PLURAL|gender=MASCULINE|case=GENITIVE	
μὴ	μή	CONJ	_	
καὶ	καί	CONJ	_	
λαβοῦσα	λαμβάνω	VB	number=SINGULAR|mood=PARTICIPLE|voice=ACTIVE|gender=FEMININE|case=NOMINATIVE	
πτηνὸν	πτηνός	ADJ	number=SINGULAR|gender=MASCULINE|case=ACCUSATIVE	
ἀργηστὴν	ἀργηστής	NN	number=SINGULAR|gender=MASCULINE|case=ACCUSATIVE	
ὄφιν	ὄφις	NN	number=SINGULAR|gender=MASCULINE|case=ACCUSATIVE	
χρυσηλάτου	χρυσήλατος	ADJ	number=SINGULAR|gender=MASCULINE|case=GENITIVE	
θώμιγγος	θῶμιγξ	NN	number=SINGULAR|gender=MASCULINE|case=GENITIVE	
ἐξορμώμενον	ἐξορμάω	VB	number=SINGULAR|tense=PR|mood=PARTICIPLE|gender=MASCULINE|case=ACCUSATIVE	
ἀνῇς	ἀνίημι	VB	person=PERSON_2|number=SINGULAR|mood=SUBJUNCTIVE|voice=ACTIVE	
ὑπ̓	ὑπό	PREP	_	
ἄλγους	ἄλγος	NN	number=SINGULAR|gender=NEUTER|case=GENITIVE	
μέλαν̓	μέλας	ADJ	number=SINGULAR|gender=MASCULINE|case=ACCUSATIVE	
ἀπ̓	ἀπό	PREP	_	
ἀνθρώπων	ἄνθρωπος	NN	number=PLURAL|gender=MASCULINE|case=GENITIVE	
ἀφρόν	ἀφρός	NN	number=SINGULAR|gender=MASCULINE|case=ACCUSATIVE	
ἐμοῦσα	ἐμέω	VB	number=SINGULAR|tense=PR|mood=PARTICIPLE|voice=ACTIVE|gender=FEMININE|case=NOMINATIVE	
θρόμβους	θρόμβος	NN	number=PLURAL|gender=MASCULINE|case=ACCUSATIVE	
οὓς	ὅς	PRON	number=PLURAL|gender=MASCULINE|case=ACCUSATIVE	
ἀφείλκυσας	ἀφέλκω	VB	person=PERSON_2|number=SINGULAR|mood=INDICATIVE|voice=ACTIVE	
φόνου	φόνος	NN	number=SINGULAR|gender=MASCULINE|case=GENITIVE	
ὕπνος	ὕπνος	NN	number=SINGULAR|gender=MASCULINE|case=NOMINATIVE	
πόνος	πόνος	NN	number=SINGULAR|gender=MASCULINE|case=NOMINATIVE	
τε	τε		_	
κύριοι	κύριος	NN	number=PLURAL|gender=MASCULINE|case=NOMINATIVE	
συνωμόται	συνωμότης	NN	number=PLURAL|gender=MASCULINE|case=NOMINATIVE	
δεινῆς	δεινός	ADJ	number=SINGULAR|gender=FEMININE|case=GENITIVE	
δρακαίνης	δράκαινα	NN	number=SINGULAR|gender=FEMININE|case=GENITIVE	
ἐξεκήραναν	ἐκκηραίνω	VB	person=PERSON_3|number=PLURAL|mood=INDICATIVE|voice=ACTIVE	
